"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,13581,0.1729401
0,13584,0.1718848
0,13587,0.1708433
0,13590,0.1698152
0,13593,0.1688003
0,13596,0.1677983
0,13599,0.166809
0,13602,0.1658321
0,13605,0.1648673
0,13608,0.1639144
0,13611,0.1629731
0,13614,0.1620433
0,13617,0.1611247
0,13620,0.1602171
0,13623,0.1593202
0,13626,0.1584339
0,13629,0.1575578
0,13632,0.1566919
0,13635,0.155836
0,13638,0.1549897
0,13641,0.154153
0,13644,0.1533257
0,13647,0.1525075
0,13650,0.1516983
0,13653,0.1508979
0,13656,0.1501062
0,13659,0.149323
0,13662,0.1485481
0,13665,0.1477813
0,13668,0.1470225
0,13671,0.1462716
0,13674,0.1455284
0,13677,0.1447927
0,13680,0.1440645
0,13683,0.1521346
0,13686,0.2543697
0,13689,0.4931863
0,13692,0.8522752
0,13695,1.296595
0,13698,1.781824
0,13701,2.265877
0,13704,2.715595
0,13707,3.10877
0,13710,3.43344
0,13713,3.685989
0,13716,3.868788
0,13719,3.98805
0,13722,4.052014
0,13725,4.069617
0,13728,4.049598
0,13731,3.999951
0,13734,3.927682
0,13737,3.838739
0,13740,3.738043
0,13743,3.62957
0,13746,3.516473
0,13749,3.401217
0,13752,3.285692
0,13755,3.171322
0,13758,3.059154
0,13761,2.949938
0,13764,2.844191
0,13767,2.742246
0,13770,2.644296
0,13773,2.550431
0,13776,2.46066
0,13779,2.37493
0,13782,2.293149
0,13785,2.215189
0,13788,2.140908
0,13791,2.070148
0,13794,2.002747
0,13797,1.938538
0,13800,1.877356
0,13803,1.819039
0,13806,1.76343
0,13809,1.710378
0,13812,1.659738
0,13815,1.611373
0,13818,1.565152
0,13821,1.520953
0,13824,1.47866
0,13827,1.438165
0,13830,1.399366
0,13833,1.362168
0,13836,1.326482
0,13839,1.292223
0,13842,1.259315
0,13845,1.227685
0,13848,1.197265
0,13851,1.167991
0,13854,1.139803
0,13857,1.112648
0,13860,1.086472
0,13863,1.061227
0,13866,1.036868
0,13869,1.013353
0,13872,0.9906411
0,13875,0.9686958
0,13878,0.9474816
0,13881,0.9269657
0,13884,0.9071172
0,13887,0.8879066
0,13890,0.8693066
0,13893,0.8512914
0,13896,0.833836
0,13899,0.816918
0,13902,0.800515
0,13905,0.7846066
0,13908,0.7691732
0,13911,0.7541963
0,13914,0.7396584
0,13917,0.7255427
0,13920,0.7118334
0,13923,0.6985153
0,13926,0.6855743
0,13929,0.6729952
0,13932,0.6607652
0,13935,0.6488736
0,13938,0.6373088
0,13941,0.6260592
0,13944,0.6151136
0,13947,0.6044619
0,13950,0.5940934
0,13953,0.5839993
0,13956,0.5741695
0,13959,0.5645961
0,13962,0.55527
0,13965,0.5461838
0,13968,0.5373293
0,13971,0.5286996
0,13974,0.5202873
0,13977,0.5120857
0,13980,0.5040882
0,13983,0.4962884
0,13986,0.4886805
0,13989,0.4812583
0,13992,0.4740167
0,13995,0.4669499
0,13998,0.4600525
0,14001,0.4533198
0,14004,0.4467468
0,14007,0.4403285
0,14010,0.4340607
0,14013,0.4279388
0,14016,0.4219589
0,14019,0.4161166
0,14022,0.4104083
0,14025,0.40483
0,14028,0.3993782
0,14031,0.3940493
0,14034,0.3888399
0,14037,0.3837466
0,14040,0.3787663
0,14043,0.3738959
0,14046,0.3691323
0,14049,0.3644726
0,14052,0.359914
0,14055,0.3554538
0,14058,0.3510894
0,14061,0.3468181
0,14064,0.3426375
0,14067,0.3385453
0,14070,0.334539
0,14073,0.3306164
0,14076,0.3267753
0,14079,0.3230136
0,14082,0.3193293
0,14085,0.3157203
0,14088,0.3121848
0,14091,0.3087208
0,14094,0.3053266
0,14097,0.3020005
0,14100,0.2987405
